id,GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,SUBSECTOR,SECTOR,INDGROUP,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYANN_S,PAYQTR1,PAYQTR1_S,EMP,EMP_S,EMPQ1PW,EMPQ1PW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
31,0100000US,null,United States,31123,null,5,Breakfast cereal manufacturing,311,31,3112,2018,10302026,0.1,856807,0.4,219071,0.1,12573,0.2,10911,0.3,22471,0.1,652296,0.1,311765,1.1,144621,2.3,40463,0.1,23270,1.3,103411,0.2,5675007,0.1,5498753,0.1,D,D,59256,0.6,88227,0.5,D,D,1317284,0.2,D,D,D,D,4627176,0.3,297772,1.5,81578,2.2,18925,2.1,197269,1.4,299543,0.4,79023,0.7,21637,0.5,198882,0.3,280368,2.9,54449,0.9,225919,3.5,603,16.9,3506,4.9,221810,3.5,12748,2.2,6256,3,6493,1.4,260798,2.6,29197,9.4,1353,3.8,1593,3.1,1357,0,1538,6.8,57087,6.7,22979,2.1,9449,2.4,15353,1.5,21721,2,99170,0.8,50% to less than 60%,60% to less than 70%,50% to less than 60%
32,0100000US,null,United States,31123,null,5,Breakfast cereal manufacturing,311,31,3112,2019,10085401,0.6,842678,1,214023,0.9,11099,1.9,9237,2.2,19368,0.9,585602,1.2,345442,0.9,142834,1.9,28095,1.1,24765,1.3,149747,0.7,5425185,0.8,5287113,0.7,1634,20.1,54860,1.7,76371,1.3,5207(s),47.4,1200625,1.4,D,D,D,D,4657796,0.5,275333,2.3,59323,3.2,20859,3.6,195151,1.9,277722,1.9,57517,3.6,20244,3.9,199960,1.5,273316,1.8,34997,1,238318,1.9,1359,6.7,2396,1.6,234564,1.9,13340,5.6,6360,11.6,6980,0.8,270954,2.3,35436,9.7,2039,3.9,1715,1.6,1134,3.5,1515,3.8,57056,4.4,24325,1.7,8583,0.6,12232,2.9,21304,1.1,105616,1.9,30% to less than 40%,Less than 10%,10% to less than 20%
33,0100000US,null,United States,311230,null,6,Breakfast cereal manufacturing,311,31,3112,2018,10302026,0.1,856807,0.4,219071,0.1,12573,0.2,10911,0.3,22471,0.1,652296,0.1,311765,1.1,144621,2.3,40463,0.1,23270,1.3,103411,0.2,5675007,0.1,5498753,0.1,D,D,59256,0.6,88227,0.5,D,D,1317284,0.2,D,D,D,D,4627176,0.3,297772,1.5,81578,2.2,18925,2.1,197269,1.4,299543,0.4,79023,0.7,21637,0.5,198882,0.3,280368,2.9,54449,0.9,225919,3.5,603,16.9,3506,4.9,221810,3.5,12748,2.2,6256,3,6493,1.4,260798,2.6,29197,9.4,1353,3.8,1593,3.1,1357,0,1538,6.8,57087,6.7,22979,2.1,9449,2.4,15353,1.5,21721,2,99170,0.8,50% to less than 60%,60% to less than 70%,50% to less than 60%
34,0100000US,null,United States,311230,null,6,Breakfast cereal manufacturing,311,31,3112,2019,10085401,0.6,842678,1,214023,0.9,11099,1.9,9237,2.2,19368,0.9,585602,1.2,345442,0.9,142834,1.9,28095,1.1,24765,1.3,149747,0.7,5425185,0.8,5287113,0.7,1634,20.1,54860,1.7,76371,1.3,5207(s),47.4,1200625,1.4,D,D,D,D,4657796,0.5,275333,2.3,59323,3.2,20859,3.6,195151,1.9,277722,1.9,57517,3.6,20244,3.9,199960,1.5,273316,1.8,34997,1,238318,1.9,1359,6.7,2396,1.6,234564,1.9,13340,5.6,6360,11.6,6980,0.8,270954,2.3,35436,9.7,2039,3.9,1715,1.6,1134,3.5,1515,3.8,57056,4.4,24325,1.7,8583,0.6,12232,2.9,21304,1.1,105616,1.9,30% to less than 40%,Less than 10%,10% to less than 20%
35,0100000US,null,United States,3113,null,4,Sugar and confectionery product manufacturing,311,31,3113,2018,37529887,0.1,3902989,0.2,947231,0.2,82472,0.3,63406,0.4,114923,1,2616042,0.2,1296711,0.6,532848,0.8,108088,1.8,114788,0.2,540987,0.4,20963911,0.1,19565698,0.1,538255,0.5,402810,0.1,344149,0.2,112999,0.3,4677887,0.3,558315,0,D,D,16418943,0.1,5058010,0.4,2816866,0.3,531654,0.3,1709490,0.7,4981615,0.5,2660134,0.3,541353,0.3,1780128,0.7,1061222,1.1,188709,3.7,872513,0.7,32702,12.4,22712,1.1,817098,0.5,511227,1.1,343117,1.3,168110,1,3081257,1.9,288001,3.3,15016,6.3,17237,8.5,9462,5.4,22414,3.6,370009,1.1,116980,0.9,352764,0.9,230586,1.6,129377,1.1,1529412,2.8,60% to less than 70%,30% to less than 40%,50% to less than 60%
36,0100000US,null,United States,3113,null,4,Sugar and confectionery product manufacturing,311,31,3113,2019,38868977,0.8,3985859,0.9,1001765,1,81255,1.7,62588,1.2,119080,1.1,2681294,0.8,1378524,0.7,560911,0.8,125021,0.8,120533,1,572059,0.8,21838315,0.6,20442536,0.6,554359,2.1,380110,0.7,349257,0.6,112052,4.3,4680752,0.3,559718,0.2,9501,3,17198485,1.2,5016094,0.3,2676715,0.4,558280,0.5,1781100,0.5,5245554,0.3,2771130,0.4,631686,0.4,1842738,0.6,1429133,2.1,277344,8.7,1151788,1.3,33975,2.1,23549,1.9,1094264,1.4,532196,1.6,367652,2.3,164544,0.8,3126222,1.9,308129,5.6,15250,7.6,19136,5,11565,7.9,24706,6.1,351430,1.3,117850,1.4,324739,1.5,249768,1.7,134139,1.7,1569510,2.1,40% to less than 50%,30% to less than 40%,50% to less than 60%
37,0100000US,null,United States,31131,null,5,Sugar manufacturing,311,31,3113,2018,10527211,0.1,790039,0.1,201516,0.1,13716,0.1,11362,0.1,25531,0.1,584062,0.1,281554,0.1,116594,0.1,41978,0.2,26583,0.1,96399,0.1,6995276,0.1,6446081,0.1,78484,0,317220,0.1,129018,0.1,24473,0,1808652,0.1,D,D,D,D,3440723,0.1,2183787,0.1,1318092,0.2,235731,0,629964,0,2171971,0.2,1202616,0.3,259995,0,709360,0,303949,0.3,36214,0,267735,0.4,15160,0,6047,0,246528,0.4,168853,0.1,86564,0,82289,0.1,1021286,0.2,31528,0,3389,0.3,1769,0,2235,0,4357,0.2,158153,0.1,54125,0.1,178091,0,141220,0,68327,0.4,378091,0.4,50% to less than 60%,40% to less than 50%,40% to less than 50%
38,0100000US,null,United States,31131,null,5,Sugar manufacturing,311,31,3113,2019,10454730,0.2,812694,0.1,207842,0.1,13705,0.1,11491,0,26032,0.1,596411,0.1,289414,0.1,123006,0,47260,0.1,21576,0,97573,0.1,7015219,0.1,6489690,0.1,92225,0,289566,0.1,118958,0.1,24781,0,1656205,0.1,D,D,D,D,3474642,0.6,2181524,0.1,1206819,0.1,262710,0,711995,0,2186757,0.1,1230898,0.1,273762,0,682097,0,475442,0.1,44940,0,430502,0.1,18554,0.1,7822,0,404127,0.1,166508,0.1,83092,0,83416,0.1,920278,0.1,29112,0.1,3740,2,2430,0,2565,0,4432,0.1,145830,0.1,47413,0.1,127571,0,114877,0,67790,0.1,374518,0.2,30% to less than 40%,40% to less than 50%,40% to less than 50%
39,0100000US,null,United States,311313,null,6,Beet sugar manufacturing,311,31,3113,2018,3805287,0.3,342038,0.1,90263,0.1,6344,0.1,5524,0.1,12439,0.1,266766,0.2,135298,0.1,60152,0.1,25569,0.4,7774,0.1,41803,0.1,2221318,0.1,1927648,0.1,D,D,199628,0.1,D,D,D,D,1037499,0.2,D,D,D,D,1411734,0.3,1138040,0.2,605701,0.4,158706,0,373633,0,978133,0.4,426801,0.9,165371,0,385961,0,114664,0.9,7937,0,106727,1,910,0,903,0,104914,1,23013,0.1,5068,0,17945,0.1,414548,0.5,D,D,689,1.4,415,0,230,0,992,0.8,53908,0.2,36360,0.1,D,D,99537,0,10941,2.7,36265,4.3,40% to less than 50%,20% to less than 30%,40% to less than 50%
40,0100000US,null,United States,311313,null,6,Beet sugar manufacturing,311,31,3113,2019,3840502,0.6,355891,0.1,91481,0.1,6308,0.1,5611,0,12398,0.1,279660,0.1,140042,0.1,67288,0,22590,0.2,9964,0,40201,0.1,2111926,0.1,1840719,0.1,D,D,170640,0.1,D,D,D,D,850935,0.1,D,D,D,D,1657645,1.3,988200,0.1,431434,0.2,168086,0,388680,0,875929,0.1,354781,0.3,173808,0,347340,0,164919,0.1,20816,0,144103,0.1,3560,0.5,1921,0,138623,0.1,21427,0.1,4679,0,16748,0.1,298827,0.3,D,D,736,10,544,0,185,0,1040,0.6,40027,0.1,28871,0.1,D,D,71984,0,10266,0.4,22632,3.4,Less than 10%,20% to less than 30%,30% to less than 40%
41,0100000US,null,United States,311314,null,6,Cane sugar manufacturing,311,31,3113,2018,6721924,0,448001,0,111253,0,7372,0,5838,0,13092,0,317296,0,146256,0,56442,0,16409,0,18809,0,54596,0,4773958,0,4518433,0,D,D,117592,0,D,D,D,D,771153,0,112614,0,0,X,2028989,0,1045747,0,712391,0,77025,0,256331,0,1193838,0,775815,0,94624,0,323399,0,189285,0,28277,0,161008,0,14250,0,5144,0,141614,0,145840,0,81496,0,64344,0,606738,0,D,D,2700,0,1354,0,2005,0,3365,0,104245,0,17765,0,D,D,41683,0,57386,0,341826,0,50% to less than 60%,50% to less than 60%,40% to less than 50%
42,0100000US,null,United States,311314,null,6,Cane sugar manufacturing,311,31,3113,2019,6614228,0,456803,0,116361,0,7397,0,5880,0,13634,0,316751,0,149372,0,55718,0,24670,0,11612,0,57372,0,4903293,0,4648971,0,D,D,118926,0,D,D,D,D,805270,0,119388,0,0,X,1816997,0,1193324,0,775385,0,94624,0,323315,0,1310828,0,876117,0,99954,0,334757,0,310523,0,24124,0,286399,0,14994,0,5901,0,265504,0,145081,0,78413,0,66668,0,621451,0,D,D,3004,0,1886,0,2380,0,3392,0,105803,0,18542,0,D,D,42893,0,57524,0,351886,0,50% to less than 60%,50% to less than 60%,50% to less than 60%
43,0100000US,null,United States,31134,null,5,Nonchocolate confectionery manufacturing,311,31,3113,2018,9976279,0.1,1130842,0.2,268410,0.5,22837,0.4,18092,0.5,29564,0.8,699201,0.4,393864,1.3,166235,1.4,28098,6.2,36993,0.6,162538,0.6,4868820,0.2,4618873,0.2,87617,2.5,38663,0.5,98876,0.4,24791,1.2,1364090,0.7,0,X,0,X,5098022,0.2,901175,0.4,465081,0.6,96088,0.5,340006,0.3,886070,0.3,463594,0.4,88139,0.2,334337,0.5,256023,1.2,36514,0.8,219508,1.3,2247,2.2,5826,2.2,211435,1.3,112563,1.6,79459,1.4,33104,2.6,817125,1.8,118875,6.5,7270,1.2,3743,2.7,2499,5.8,7057,1.3,79955,2.2,24416,3.1,96245,1.5,35379,4.2,20877,1.7,420807,1.9,60% to less than 70%,30% to less than 40%,40% to less than 50%
44,0100000US,null,United States,31134,null,5,Nonchocolate confectionery manufacturing,311,31,3113,2019,10622228,0.3,1123954,0.6,274700,0.6,22353,0.6,17675,0.9,31432,1.1,701187,0.6,427752,1,173567,1.3,27025,0.6,41217,1,185942,1.3,5129164,0.4,4892257,0.5,70098,7.8,39591,0.7,103263,0.1,23955,1.4,1432037,0.2,0,X,0,X,5505841,0.7,900739,0.2,483660,0.5,87540,0.7,329539,0.9,939108,0.7,484982,0.8,98996,1.1,355130,1.1,297238,1.2,42630,0.7,254607,1.3,6731,1.5,5858,2.1,242018,1.4,141676,1.1,111475,1,30201,2,932285,2,128075,1.7,5879,2.2,3979,3.4,3208,9.7,8353,4,88548,2.1,27941,2.9,111005,1.8,49558,2.5,24085,2.1,481654,2.5,60% to less than 70%,20% to less than 30%,50% to less than 60%
45,0100000US,null,United States,311340,null,6,Nonchocolate confectionery manufacturing,311,31,3113,2018,9976279,0.1,1130842,0.2,268410,0.5,22837,0.4,18092,0.5,29564,0.8,699201,0.4,393864,1.3,166235,1.4,28098,6.2,36993,0.6,162538,0.6,4868820,0.2,4618873,0.2,87617,2.5,38663,0.5,98876,0.4,24791,1.2,1364090,0.7,0,X,0,X,5098022,0.2,901175,0.4,465081,0.6,96088,0.5,340006,0.3,886070,0.3,463594,0.4,88139,0.2,334337,0.5,256023,1.2,36514,0.8,219508,1.3,2247,2.2,5826,2.2,211435,1.3,112563,1.6,79459,1.4,33104,2.6,817125,1.8,118875,6.5,7270,1.2,3743,2.7,2499,5.8,7057,1.3,79955,2.2,24416,3.1,96245,1.5,35379,4.2,20877,1.7,420807,1.9,60% to less than 70%,30% to less than 40%,40% to less than 50%
46,0100000US,null,United States,311340,null,6,Nonchocolate confectionery manufacturing,311,31,3113,2019,10622228,0.3,1123954,0.6,274700,0.6,22353,0.6,17675,0.9,31432,1.1,701187,0.6,427752,1,173567,1.3,27025,0.6,41217,1,185942,1.3,5129164,0.4,4892257,0.5,70098,7.8,39591,0.7,103263,0.1,23955,1.4,1432037,0.2,0,X,0,X,5505841,0.7,900739,0.2,483660,0.5,87540,0.7,329539,0.9,939108,0.7,484982,0.8,98996,1.1,355130,1.1,297238,1.2,42630,0.7,254607,1.3,6731,1.5,5858,2.1,242018,1.4,141676,1.1,111475,1,30201,2,932285,2,128075,1.7,5879,2.2,3979,3.4,3208,9.7,8353,4,88548,2.1,27941,2.9,111005,1.8,49558,2.5,24085,2.1,481654,2.5,60% to less than 70%,20% to less than 30%,50% to less than 60%
47,0100000US,null,United States,31135,null,5,Chocolate and chocolate confectionery manufacturing,311,31,3113,2018,17026397,0.2,1982108,0.3,477305,0.3,45919,0.4,33952,0.8,59828,1.9,1332780,0.4,621293,1,250019,1.5,38012,2.1,51212,0.2,282050,0.8,9099814,0.2,8500744,0.2,372153,0.4,46927,1.2,116255,0.3,63735,0.2,1505145,0.6,D,D,D,D,7880198,0.2,1973048,1,1033693,0.7,199835,0.8,739520,1.5,1923574,1.1,993923,0.8,193220,0.7,736431,1.8,501251,2.3,115981,6,385270,1.3,15295,26.6,10839,1.9,359135,0.8,229811,2.4,177094,2.5,52717,2.8,1242846,4.4,137598,4,4356,21.6,11724,12.4,4728,10.5,11000,7.2,131901,2.7,38439,1.8,78428,3.4,53986,6.2,40172,3.5,730514,5.8,60% to less than 70%,30% to less than 40%,60% to less than 70%
48,0100000US,null,United States,31135,null,5,Chocolate and chocolate confectionery manufacturing,311,31,3113,2019,17792019,1.7,2049211,1.7,519222,2,45197,3.1,33422,2.1,61616,2,1383697,1.5,661358,1.3,264338,1.4,50736,1.8,57740,2.1,288544,1.5,9693932,1.2,9060590,1.2,392037,2.6,50953,5,127036,1.6,63316,7.6,1592510,0.9,D,D,D,D,8218001,2.4,1933831,0.8,986235,1,208029,1.3,739566,1.2,2119689,0.7,1055250,0.9,258929,0.9,805511,1.2,656453,4.4,189774,12.7,466678,3.2,8690,8.1,9869,4.4,448119,3.3,224013,3.8,173085,4.9,50928,2.3,1273659,4.4,150942,11.3,5631,20.4,12727,7.5,5792,14.8,11921,12.2,117052,3.6,42495,3.5,86163,5.3,85333,4.8,42265,5.3,713337,4.4,40% to less than 50%,30% to less than 40%,50% to less than 60%
49,0100000US,null,United States,311351,null,6,Chocolate and confectionery manufacturing from cacao beans,311,31,3113,2018,4293393,0.2,483604,0.6,116905,0.6,8118,0.1,6215,0.2,12307,0.6,327890,0.5,171914,0.3,68491,0.3,18484,0.2,11825,0.5,73114,0.4,2818305,0.1,2743318,0.1,21566,0,9793,0.2,34784,0.1,8844,0.1,384592,0.1,0,X,0,X,1443705,0.5,608801,0.2,288535,0.3,93422,0.4,226844,0.3,571276,0.5,286547,0.6,64026,1.1,220702,0.6,149179,1.4,21328,1.5,127851,1.4,3992,1.8,3360,1.7,120499,1.4,72246,1.4,54599,1.9,17646,0.1,372857,3.3,44734,3.8,1266,0.8,2542,2.5,1593,4.6,2214,2.4,33864,1.9,8323,1.5,52836,2,24044,2.2,6330,2.4,195111,4.3,80% to less than 90%,30% to less than 40%,70% to less than 80%
50,0100000US,null,United States,311351,null,6,Chocolate and confectionery manufacturing from cacao beans,311,31,3113,2019,4609031,1.6,495087,3.3,134346,2,8255,6.7,6514,7.1,12938,4.2,334405,3.1,155013,2.5,60488,3.8,17692,0.1,11645,0.1,65189,2.9,3274403,0.8,3179728,0.8,31694,0,11908,7,41831,1.3,9242,0.1,457699,0.7,D,D,0,X,1424135,3.9,567088,0.9,283905,0.5,63030,0.8,220153,1.6,663359,1.5,321250,1.1,115192,0.8,226917,2.8,151275,3.8,12991,0.4,138284,4.2,3256,0.2,2095,3.5,132933,4.3,80109,9.1,61928,11.7,18181,0.1,406977,2.4,46241,3.9,1221,2.1,3351,1.3,1786,3.9,2595,3,28368,1.7,6686,1.3,58670,1.6,31487,1.1,8401,1.9,218171,3.2,60% to less than 70%,50% to less than 60%,60% to less than 70%
51,0100000US,null,United States,311352,null,6,Confectionery manufacturing from purchased chocolate,311,31,3113,2018,12733004,0.2,1498504,0.3,360400,0.4,37801,0.5,27737,0.9,47520,2.3,1004890,0.5,449379,1.3,181527,2.1,19528,4.2,39387,0.3,208936,1,6281509,0.3,5757426,0.3,350587,0.4,37134,1.5,81470,0.4,54891,0.2,1120553,0.8,D,D,D,D,6436493,0.2,1364247,1.4,745157,1,106413,1.4,512677,2.2,1352298,1.6,707376,1.2,129193,0.9,515729,2.5,352071,3.2,94653,7.3,257419,1.9,11303,36,7480,2.6,238636,1,157565,3.5,122494,3.4,35071,4.2,869989,6.2,92864,5.6,3090,30.4,9182,15.9,3135,15.6,8786,9,98037,3.6,30115,2.3,25592,9.5,29942,11.1,33842,4.1,535403,7.8,50% to less than 60%,30% to less than 40%,60% to less than 70%
52,0100000US,null,United States,311352,null,6,Confectionery manufacturing from purchased chocolate,311,31,3113,2019,13182988,2.2,1554125,1.9,384876,2.6,36942,3.4,26907,2,48678,2.3,1049292,1.7,506345,1.4,203850,1.5,33044,2.8,46095,2.6,223356,1.7,6419529,1.8,5880862,1.8,360343,2.8,39045,6.1,85205,2.4,54075,8.9,1134811,1.3,D,D,D,D,6793866,2.8,1366743,1.1,702330,1.3,144999,1.8,519414,1.6,1456330,0.8,733999,1.2,143736,1.5,578594,1.2,505178,5.7,176783,13.7,328395,4.2,5434,12.9,7774,5.5,315187,4.3,143904,3.2,111157,3.8,32747,3.5,866681,6.4,104701,16.1,4410,26,9376,10.1,4006,21.3,9325,15.6,88684,4.7,35809,4.2,27493,16.2,53846,7.6,33864,6.6,495166,6.2,30% to less than 40%,20% to less than 30%,50% to less than 60%
53,0100000US,null,United States,3114,null,4,Fruit and vegetable preserving and specialty food manufacturing,311,31,3114,2018,72910628,0.5,7764787,0.5,1901006,0.5,158261,0.8,132088,0.8,262699,0.8,5795498,0.7,2552783,0.4,1175340,0.5,163194,0.7,191252,0.7,1022997,0.8,38226244,0.4,36399451,0.4,503776,0.7,476653,0.4,682356,0.4,164008,0.4,8222210,0.5,302907,3.5,D,D,34809392,0.7,11104481,0.4,6506726,0.4,1641944,1.5,2955811,1,11498441,0.6,6559033,0.3,1714646,1.3,3224762,2,2382058,1.8,717763,1.3,1664295,2.4,84107,4.5,49060,0.7,1531128,2.6,578020,2.1,337076,0.9,240945,4.4,4516770,2.2,504898,4.7,44084,2.5,24032,6.5,39076,4.8,36407,2.7,644211,1.7,317065,2.6,411196,2.4,261599,2.8,229983,8.8,2004220,2.8,40% to less than 50%,30% to less than 40%,40% to less than 50%
54,0100000US,null,United States,3114,null,4,Fruit and vegetable preserving and specialty food manufacturing,311,31,3114,2019,72528590,0.3,7565360,0.4,1848287,0.4,154963,0.8,129741,0.9,263192,0.9,5629959,0.4,2534497,0.5,1164583,0.6,158766,0.4,192468,0.7,1018680,0.7,38258987,0.3,36431420,0.3,503451,1.7,482317,0.6,679635,0.6,162163,1.1,8638166,0.6,328019,0.1,10469,0,34210951,0.6,11121339,1,6276996,0.5,1722591,5.8,3121752,0.8,11122971,1.3,6295095,0.5,1645840,7.7,3182036,0.6,2415651,1.2,587782,2.6,1827869,0.9,57976,0.8,41411,0.8,1728482,0.9,571855,0.8,328189,1,243666,1.4,4651324,1.5,473096,3.1,63330,2.3,23654,2,50755,2.3,37089,3.7,733350,1.7,320056,1.5,374683,1.3,283132,1.8,226632,1.6,2065547,2.2,40% to less than 50%,30% to less than 40%,40% to less than 50%
55,0100000US,null,United States,31141,null,5,Frozen food manufacturing,311,31,3114,2018,33063624,1,4071394,0.6,985969,0.5,88166,0.5,74763,0.5,145314,0.8,3067632,0.7,1280792,0.5,620467,0.9,64912,1.1,92209,1.3,503204,0.9,17518194,0.8,16740001,0.8,166207,2,169957,0.3,368553,0.5,73476,0.6,4801703,0.7,83714,11.9,0,X,15625142,1.3,3233869,0.8,1934214,0.7,310482,3.1,989173,2.2,3516875,1.8,2038813,0.4,285596,0.4,1192466,5.2,1555159,2.3,571149,0.7,984010,3.6,51662,7,18236,1.4,914113,3.9,265319,1.8,172098,1.6,93222,2.6,1927118,3.1,236356,5.1,28970,2.8,11591,5.5,17014,1.3,14545,5.7,303912,2.1,133110,4.3,68332,8.1,120128,3.2,78982,2.2,914177,4.7,50% to less than 60%,30% to less than 40%,40% to less than 50%
56,0100000US,null,United States,31141,null,5,Frozen food manufacturing,311,31,3114,2019,32394644,0.5,3806410,0.7,965108,0.6,82672,1.4,70292,1.6,141246,1.6,2870119,0.7,1236364,0.7,581275,1.1,66449,0.8,92154,0.9,496485,0.7,16998551,0.6,16231914,0.6,160886,2.6,165345,1,362997,0.9,77409,1.3,4978902,0.9,93350,0.3,0,X,15378046,0.7,3369202,0.9,1968350,1.3,288055,0.6,1112796,1.5,3347017,0.7,1971287,1.2,267070,0.8,1108659,0.7,1479423,1.6,413626,3.6,1065797,1,22803,1.5,15067,1.5,1027928,1,221933,1.4,124822,2.1,97111,3,2023549,2.1,227814,5.9,38941,3.7,10298,1.9,29647,3.8,15323,4.7,359626,2.6,126591,2.7,67895,5.5,133333,1.9,92046,3.2,922034,2.8,50% to less than 60%,30% to less than 40%,50% to less than 60%
57,0100000US,null,United States,311411,null,6,"Frozen fruit, juice, and vegetable manufacturing",311,31,3114,2018,12341323,0.5,1257350,0.6,291070,0.5,28018,0.5,23968,0.7,51475,1.3,970416,1.1,394988,0.7,198463,0.8,12342,4.8,35060,1.8,149123,0.8,6107452,0.5,5720768,0.5,96586,0.9,99989,0.3,160044,0.5,30065,1.3,2230820,0.3,D,D,0,X,6298847,0.7,1998146,0.5,1344087,0.7,200513,4.9,453546,2,2199823,2.6,1415601,0.4,193974,0.6,590247,9.9,658383,0.7,311272,0.2,347111,1.1,9984,1.1,2055,4,335072,1.1,76853,3,32659,2.8,44194,4.1,573760,5.9,40130,2.2,1094,3.9,770,3.6,5825,1.2,3030,3,130074,2.8,41251,6.1,20623,4,35112,1.4,37300,2.9,258551,10.8,50% to less than 60%,20% to less than 30%,30% to less than 40%
58,0100000US,null,United States,311411,null,6,"Frozen fruit, juice, and vegetable manufacturing",311,31,3114,2019,12628357,0.6,1236832,1,297561,1,26784,1.4,22687,1.5,50694,1.6,964098,1.2,436197,1.6,194782,2.9,24050,1,40527,1.2,176838,1.1,6192448,0.9,5795796,0.9,87199,3.8,101314,0.7,164732,1,43407,1.3,2449558,1,D,D,0,X,6464715,0.5,2094503,0.9,1375205,1.5,198617,0.8,520681,2.5,2153406,1,1392548,1.6,210082,1,550777,0.9,728559,0.7,177251,0.3,551309,0.8,8726,1.2,3827,1,538755,0.8,80745,1,33178,2.3,47567,1.2,762969,2.1,48141,13.2,1061,4.5,901,4.1,15877,0.4,3313,3.3,201151,1.5,45982,3.4,12269,4.2,57703,1.9,47566,1.5,329006,2,50% to less than 60%,20% to less than 30%,30% to less than 40%
59,0100000US,null,United States,311412,null,6,Frozen specialty food manufacturing,311,31,3114,2018,20722300,1.6,2814044,0.8,694899,0.7,60148,0.7,50795,0.7,93839,0.9,2097216,0.9,885804,0.7,422005,1.3,52570,0.7,57149,1.9,354080,1.3,11410742,1.1,11019233,1.2,69621,4.6,69969,0.6,208508,0.9,43411,0.4,2570883,1.3,D,D,0,X,9326295,2.2,1235724,2,590128,1.8,109969,0.2,535627,3.6,1317053,1.6,623212,0.8,91621,0.3,602220,3.3,896776,4,259877,1.5,636899,5.6,41678,8.7,16180,1.5,579041,6.1,188466,2.2,139439,1.9,49027,3.4,1353358,3.7,196226,6.1,27876,2.9,10821,5.9,11189,2,11515,7.1,173838,3,91859,5.6,47709,11.4,85017,4.5,41682,3.3,655626,5.1,40% to less than 50%,30% to less than 40%,40% to less than 50%
60,0100000US,null,United States,311412,null,6,Frozen specialty food manufacturing,311,31,3114,2019,19766288,0.8,2569578,0.8,667547,0.8,55887,2,47605,2.2,90552,2.3,1906021,0.9,800167,0.7,386494,0.8,42399,1,51627,1.4,319647,1,10806102,0.9,10436118,0.9,73686,3.6,64031,2.2,198265,1.5,34002,2.5,2529344,1.5,D,D,0,X,8913330,1.1,1274699,1.9,593145,2.4,89439,0.8,592115,1.9,1193611,1,578740,1.3,56989,0.9,557882,1.1,750864,3.1,236375,6.2,514489,1.8,14076,2.4,11239,2,489173,1.9,141188,2.1,91643,2.7,49545,5.8,1260580,3.1,179673,6.5,37880,3.8,9397,2.1,13770,8.2,12010,5.9,158475,5.5,80609,3.7,55626,6.6,75630,3,44481,6.5,593028,4.3,50% to less than 60%,40% to less than 50%,50% to less than 60%
61,0100000US,null,United States,31142,null,5,"Fruit and vegetable canning, pickling, and drying",311,31,3114,2018,39847004,0.3,3693392,1,915038,0.9,70096,1.6,57326,1.8,117385,1.6,2727866,1.2,1271990,0.6,554872,0.4,98282,0.9,99043,0.4,519793,1.2,20708051,0.3,19659450,0.3,337569,0.1,306695,0.5,313803,0.6,90533,0.5,3420507,0.6,219193,1.7,D,D,19184250,0.5,7870612,0.4,4572512,0.4,1331462,1.7,1966638,1,7981566,0.4,4520220,0.5,1429050,1.6,2032296,0.7,826898,2.8,146614,5.5,680284,2.5,32445,3.5,30824,0.8,617015,2.7,312701,3.6,164978,0.8,147723,6.9,2589652,3,268542,7.7,15113,5.2,12440,11.5,22062,8.4,21862,2.4,340299,2.6,183954,3.2,342864,2.4,141470,4.4,151001,13.4,1090043,3.2,40% to less than 50%,30% to less than 40%,40% to less than 50%
